código_pdv;nome_pdv;razao_social;status;endereco;bairro;cidade;uf;cep;latitude;longitude;created_at;bandeira
2108;02108 - FUJIOKA - TAGUATINGA SHOPPING - BRASILIA - DF;1,01E+12;1;;TAGUATINGA;BRASILIA;DF;71950904;-158.361.741;-480.451.332;2026-02-09 21:05:02.384876+00;FUJIOKA
10650;10650 - HAVAN - LITORAL PLAZA SHOPPING - PRAIA GRANDE - SP;7,94E+13;1;;XIXOVA;PRAIA GRANDE;SP;11726900;-239.800.769;-463.908.269;2026-02-09 21:05:02.780508+00;HAVAN
7717;07717 - FRIGELAR - RUA VINTE E CINCO DE JULHO - 536 - NOVO HAMBURGO - RS;9,27E+13;1;;RIO BRANCO;NOVO HAMBURGO;RS;93310250;-2.968.552;-5.113.743;2026-02-09 21:05:01.947218+00;FRIGELAR
16251;16251 - COLOMBO - AVENIDA FLORES DA CUNHA - 1575 - CARAZINHO - RS;8,98E+13;1;;;CARAZINHO;RS;99500000;-2.828.715;-5.279.009;2026-02-09 21:05:01.741346+00;COLOMBO
679;00679 - FUJIOKA - AVENIDA ASSIS CHATEAUBRIANT - 500 - GOIANIA - GO;1,01E+12;1;;SETOR OESTE;GOIANIA;GO;74130010;-1.668.468;-4.926.365;2026-02-09 21:05:02.384876+00;FUJIOKA
8915;08915 - HAVAN - AVENIDA RANULPHO MARQUES LEAL - 113 - TRES LAGOAS - MS;7,94E+13;1;;JARDIM BRASILIA;TRES LAGOAS;MS;79620340;-2.080.605;-5.168.788;2026-02-09 21:05:02.239959+00;HAVAN
14800;14800 - HAVAN - RUA DOUTOR VIRGILIO DE REZENDE - 1767 - ITAPETININGA - SP;7,94E+13;1;;CENTRO;ITAPETININGA;SP;18200046;-2.358.764;-480.456;2026-02-09 21:05:02.780508+00;HAVAN
41108;41108 - COLOMBO - AVENIDA FLORES DA CUNHA - 4001 - CACHOEIRINHA - RS;8,98E+13;1;;VILA BOM PRINCIPIO;CACHOEIRINHA;RS;94950001;-2.993.584;-5.108.001;2026-02-09 21:05:01.947218+00;COLOMBO
27458;27458 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1969 - ESTEIO - RS;8,98E+13;1;;CENTRO;ESTEIO;RS;93260077;-2.985.029;-5.117.632;2026-02-09 21:05:01.947218+00;COLOMBO
72402;72402 - COLOMBO - RUA 202 - 35 - ITAPEMA - SC;8,98E+13;1;;;ITAPEMA;SC;88220000;-271.186.416;-486.087.342;2026-02-09 21:05:01.741346+00;COLOMBO
2352;02352 - CLIMA RIO - AVENIDA FRANCA - 606 - PORTO ALEGRE - RS;8,82E+12;1;;NAVEGANTES;PORTO ALEGRE;RS;;-3.000.346;-5.120.073;2026-02-09 21:05:02.063994+00;CLIMA RIO
886;00886 - ANGELONI - AVENIDA EXPEDICIONARIO JOSE PEDRO COELHO - 1120 - TUBARAO - SC;8,36E+13;1;;HUMAITA;TUBARAO;SC;88704306;-2.847.866;-4.900.833;2026-02-09 21:05:02.063994+00;ANGELONI
6826;06826 - FRIGELAR - AVENIDA TIRADENTES - 1150 - LONDRINA - PR;9,27E+13;1;;JARDIM SHANGRI;LONDRINA;PR;86070545;-2.330.056;-5.118.458;2026-02-09 21:05:02.694969+00;FRIGELAR
1082;01082 - A.DIAS - AVENIDA CASSIANO RICARDO 521 - SN - SAO JOSE DOS CAMPOS - SP;9,57E+12;1;;JARDIM ALVORADA;SAO JOSE DOS CAMPOS;SP;12246870;-2.321.854;-4.591.026;2026-02-09 21:05:02.239959+00;A.DIAS
6014;06014 - FUJIOKA - SHD PROJECAO N LJS 13 15 17 18 19 E 20 - SN - BRASILIA - DF;1,01E+12;1;;BRASILIA;BRASILIA;DF;70077900;-1.579.075;-4.788.442;2026-02-09 21:05:02.384876+00;FUJIOKA
110;00110 - DUFRIO - RUA VOLUNTARIOS DA PATRIA - 3303 E 3333 - PORTO ALEGRE - RS;1,75E+12;1;;;PORTO ALEGRE;RS;90030003;-3.000.565;-5.120.839;2026-02-09 21:05:02.239959+00;DUFRIO
229;00229 - UNIAR - RUA PROFESSOR CRISTIANO FISCHER - 1400 - PORTO ALEGRE - RS;1,99E+13;1;;;PORTO ALEGRE;RS;91330391;-30.052.188;-511.707.703;2026-02-09 21:05:02.239959+00;STR
5061;05061 - HAVAN - AVENIDA FEB - 2000 - VARZEA GRANDE - MT;7,94E+13;1;;PONTE NOVA;VARZEA GRANDE;MT;78115865;-1.563.284;-5.611.749;2026-02-09 21:05:02.384876+00;HAVAN
87604;87604 - COLOMBO - RUA ITAPORA - 305 - MATINHOS - PR;8,98E+13;1;;;MATINHOS;PR;83260000;-2.581.904;-4.853.347;2026-02-09 21:05:02.694969+00;COLOMBO
2005;02005 - CENTRAL AR - R. GOMES DE CARVALHO - 1069 - SAO PAULO - SP;8,38E+12;1;;;SAO PAULO;SP;4547004;-2.359.784;-4.668.361;2026-02-09 21:05:01.598207+00;CENTRAL AR
84923;84923 - COLOMBO - RODOVIA ENGENHEIRO DARCI GOMES DE MORAES - 627 - PONTAL DO PARANA - PR;8,98E+13;1;;;PONTAL DO PARANA;PR;83255000;-2.569.188;-4.847.304;2026-02-09 21:05:02.694969+00;COLOMBO
22227;22227 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 1886 - CAXIAS DO SUL - RS;8,98E+13;1;;CENTRO;CAXIAS DO SUL;RS;95010002;-2.916.787;-5.118.073;2026-02-09 21:05:01.741346+00;COLOMBO
1055;01055 - FUJIOKA - FLAMBOYANT SHOPPING CENTER - GOIANIA - GO;1,01E+12;1;;JARDIM GOIAS;GOIANIA;GO;74810970;-1.671.017;-4.923.767;2026-02-09 21:05:02.576155+00;FUJIOKA
1236;01236 - HAVAN - AVENIDA BRASIL - 3077 - BALNEARIO CAMBORIU - SC;7,94E+13;1;;CENTRO;BALNEARIO CAMBORIU;SC;88330060;-2.699.891;-4.862.545;2026-02-09 21:05:02.063994+00;HAVAN
18473;18473 - HAVAN - AVENIDA MARECHAL MASCARENHAS DE MORAES - 309 - CURITIBA - PR;7,94E+13;1;;SANTA CANDIDA;CURITIBA;PR;82620300;-2.538.443;-4.921.583;2026-02-09 21:05:02.694969+00;HAVAN
7439;07439 - HAVAN - QUADRA 403 SUL ALAMEDA 29 ARSO 41 HM 02 LOTE 02 - SN - PALMAS - TO;7,94E+13;1;;PLANO DIRETOR SUL;PALMAS;TO;77015591;-102.077.322;-483.391.257;2026-02-09 21:05:02.384876+00;HAVAN
3910;03910 - CLIMA RIO - ROD. GOVERNADOR MARIO COVAS - 1700 - PALHOCA - SC;8,82E+12;1;;PASSA VINTE;PALHOCA;SC;88132010;-276.445.452;-486.706.415;2026-02-09 21:05:02.063994+00;CLIMA RIO
17819;17819 - COLOMBO - RUA DUQUE DE CAXIAS - 115 - SAO GABRIEL - RS;8,98E+13;1;;CENTRO;SAO GABRIEL;RS;97300010;-3.033.858;-5.432.071;2026-02-09 21:05:02.063994+00;COLOMBO
84761;84761 - COLOMBO - AV PARAGUASSU - 1307 - XANGRI-LA - RS;8,98E+13;1;;;XANGRI-LA;RS;95588000;-2.980.107;-5.004.042;2026-02-09 21:05:01.741346+00;COLOMBO
9644;09644 - HAVAN - AVENIDA DA PRODUCAO - 2360 - LUCAS DO RIO VERDE - MT;7,94E+13;1;;PARQUE DAS EMAS;LUCAS DO RIO VERDE;MT;78455000;-130.780.988;-559.371.257;2026-02-09 21:05:02.239959+00;HAVAN
77200;77200 - COLOMBO - AVENIDA FERNANDES BASTOS - 818 - TRAMANDAI - RS;8,98E+13;1;;;TRAMANDAI;RS;95590000;-2.998.807;-5.013.995;2026-02-09 21:05:01.741346+00;COLOMBO
77803;77803 - COLOMBO - RUA RUA FRANCISCO HIPOLITO ROLIM - 677 - TRES CACHOEIRAS - RS;8,98E+13;1;;;TRES CACHOEIRAS;RS;95580000;-2.945.528;-4.992.345;2026-02-09 21:05:01.741346+00;COLOMBO
85300;85300 - COLOMBO - RUA BARAO DO RIO BRANCO - 295 - WENCESLAU BRAZ - PR;8,98E+13;1;;;WENCESLAU BRAZ;PR;84950000;-2.387.749;-4.980.393;2026-02-09 21:05:02.694969+00;COLOMBO
13236;13236 - COLOMBO - AVENIDA BRASIL - 231 - PASSO FUNDO - RS;8,98E+13;1;;CENTRO;PASSO FUNDO;RS;99010001;-2.826.041;-5.240.663;2026-02-09 21:05:01.741346+00;COLOMBO
212;00212 - UNIAR - ALAMEDA PROFESSOR LUCAS NOGUEIRA GARCEZ - 3583 - ATIBAIA - SP;7,42E+12;1;;JARDIM PAULISTA;ATIBAIA;SP;12947000;-2.313.986;-465.546;2026-02-09 21:05:02.239959+00;POLOAR
75509;75509 - COLOMBO - RUA GUSTAVO RICHARD - 514 - LAGUNA - SC;8,98E+13;1;;;LAGUNA;SC;88790000;-2.848.214;-4.878.402;2026-02-09 21:05:01.741346+00;COLOMBO
170;00170 - UNIAR - AVENIDA. AYRTON SENNA - 1.850 - RIO DE JANEIRO - RJ;2,88E+13;1;;;RIO DE JANEIRO;RJ;22775003;-229.956;-4.336.469;2026-02-09 21:05:01.598207+00;STR
7609;07609 - HAVAN - AVENIDA FLORIANO PEIXOTO - 4289 - UBERLANDIA - MG;7,94E+13;1;;CUSTODIO PEREIRA;UBERLANDIA;MG;38405184;-1.889.019;-4.825.606;2026-02-09 21:05:02.576155+00;HAVAN
12090;12090 - FUJIOKA - QUADRA SIA QUADRA 4-C - S/N - BRASILIA - DF;1,01E+12;1;;BRASILIA;BRASILIA;DF;71200045;-158.037.252;-479.499.585;2026-02-09 21:05:02.384876+00;FUJIOKA
77633;77633 - COLOMBO - AVENIDA FARROUPILHA - 1585 - SAO FRANCISCO DE ASSIS - RS;8,98E+13;1;;;SAO FRANCISCO DE ASSIS;RS;97610000;-2.955.152;-5.512.876;2026-02-09 21:05:01.741346+00;COLOMBO
5340;05340 - FRIGELAR - AVENIDA FERNANDO CORREA DA COSTA - 834 - CUIABA - MT;9,27E+13;1;;POCAO;CUIABA;MT;78043500;-1.560.913;-5.607.941;2026-02-09 21:05:02.384876+00;FRIGELAR
38485;38485 - COLOMBO - RUA GUILHERME LAHM - 1423 - TAQUARA - RS;8,98E+13;1;;CENTRO;TAQUARA;RS;95600104;-2.964.827;-5.078.199;2026-02-09 21:05:01.947218+00;COLOMBO
10731;10731 - REGIONAL SUL - HAVAN - 0114 - FOZ DO IGUACU - VILA YOLANDA - PR;7,94E+13;1;;YOLANDA;FOZ DO IGUACU;PR;85853000;-2.556.958;-545.557;2026-02-09 21:05:02.694969+00;HAVAN
7422;07422 - COLOMBO - AVENIDA PRESIDENTE CASTELO BRANCO - 408 - IGREJINHA - RS;8,98E+13;1;;;IGREJINHA;RS;95650000;-2.957.391;-5.079.263;2026-02-09 21:05:01.947218+00;COLOMBO
1255;01255 - RAMSONS - AVENIDA CARVALHO LEAL - 1017 - MANAUS - AM;3,34E+12;1;;CACHOEIRINHA;MANAUS;AM;69065000;-31.262.715;-600.064.581;2026-02-09 21:05:02.576155+00;RAMSONS
2830;02830 - DUFRIO - AVENIDA DR. FRANCISCO JUNQUEIRA - 731 - RIBEIRAO PRETO - SP;1,75E+12;1;;JARDIM MOSTEIRO;RIBEIRAO PRETO;SP;14085310;-2.117.329;-4.780.545;2026-02-09 21:05:01.598207+00;DUFRIO
79504;79504 - COLOMBO - AVENIDA BRASIL - 2419 - JURANDA - PR;8,98E+13;1;;;JURANDA;PR;87355000;-2.442.115;-5.283.889;2026-02-09 21:05:02.694969+00;COLOMBO
2712;02712 - HAVAN - AVENIDA RIO BRANCO - 139 - FLORIANOPOLIS - SC;7,94E+13;1;;CENTRO;FLORIANOPOLIS;SC;88015201;-2.759.255;-4.855.747;2026-02-09 21:05:02.063994+00;HAVAN
1963;01963 - CENTRAL AR - AVENIDA. BRASILIA - 2121 - ARACATUBA - SP;8,38E+12;1;;JARDIM NOVA YORQUE;ARACATUBA;SP;16018000;-2.122.779;-5.043.732;2026-02-09 21:05:01.598207+00;CENTRAL AR
1317;01317 - REGIONAL SUL - HAVAN - 0011 - CURITIBA - BOA VISTA - PR;7,94E+13;1;;BACACHERI;CURITIBA;PR;82510000;-2.538.567;-4.923.271;2026-02-09 21:05:02.694969+00;HAVAN
15709;15709 - REGIONAL SUL - HAVAN - ERECHIM - BELA VISTA - RS;7,94E+13;1;;BELA VISTA;ERECHIM;RS;99704190;-276.425.195;-522.456.436;2026-02-09 21:05:01.741346+00;HAVAN
83790;83790 - COLOMBO - AV AV CAETANO MUNHOZ DA ROCHA - 1269 - LAPA - PR;8,98E+13;1;;;LAPA;PR;83750000;-257.634;-4.972.109;2026-02-09 21:05:02.694969+00;COLOMBO
17657;17657 - COLOMBO - RUA JOAO BRASIL - 1046 - ROSARIO DO SUL - RS;8,98E+13;1;;;ROSARIO DO SUL;RS;97590000;-3.025.485;-5.491.856;2026-02-09 21:05:02.063994+00;COLOMBO
68219;68219 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 5689 - CURITIBA - PR;8,98E+13;1;;HAUER;CURITIBA;PR;81610000;-2.547.793;-4.924.893;2026-02-09 21:05:02.576155+00;COLOMBO
14550;14550 - COLOMBO - RUA GENERAL MARQUES - 924 - SAO BORJA - RS;8,98E+13;1;;;SAO BORJA;RS;97670000;-2.865.817;-5.600.691;2026-02-09 21:05:01.741346+00;COLOMBO
86896;86896 - COLOMBO - AVENIDA MANOEL RIBAS - 836 - RIO AZUL - PR;8,98E+13;1;;;RIO AZUL;PR;84560000;-2.572.643;-5.078.948;2026-02-09 21:05:02.694969+00;COLOMBO
59228;59228 - COLOMBO - RUA MARQUES DO HERVAL - 1472 - SANTO ANGELO - RS;8,98E+13;1;;CENTRO;SANTO ANGELO;RS;98801640;-2.830.173;-542.613;2026-02-09 21:05:01.947218+00;COLOMBO
483;00483 - FERREIRA COSTA - R. CONEGO BARATA - 275 - RECIFE - PE;1,02E+13;1;;TAMARINEIRA;RECIFE;PE;52051020;-803.137;-3.490.204;2026-02-09 21:05:01.598207+00;FERREIRA COSTA
1840;01840 - RAMSONS - RUA PROFESSOR ABILIO ALENCAR - 601 - MANAUS - AM;3,34E+12;1;;ALVORADA;MANAUS;AM;69043150;-30.787.123;-600.493.046;2026-02-09 21:05:02.384876+00;RAMSONS
82475;82475 - COLOMBO - RUA AFONSO JORGE LEDUR - 628 - BOM PRINCIPIO - RS;8,98E+13;1;;;BOM PRINCIPIO;RS;95765000;-2.948.988;-5.135.843;2026-02-09 21:05:02.063994+00;COLOMBO
72917;72917 - COLOMBO - AVENIDA BRASIL - 3415 - MARINGA - PR;8,98E+13;1;;;MARINGA;PR;87013000;-2.342.096;-5.193.748;2026-02-09 21:05:02.576155+00;COLOMBO
79415;79415 - COLOMBO - RUA BRUSQUE - 443 - GUABIRUBA - SC;8,98E+13;1;;;GUABIRUBA;SC;88360000;-2.708.565;-4.897.681;2026-02-09 21:05:02.063994+00;COLOMBO
7762;07762 - FUJIOKA - QUADRA QS 414 - SN - BRASILIA - DF;1,01E+12;1;;SAMAMBAIA NORTE;BRASILIA;DF;;-1.577.854;-4.792.876;2026-02-09 21:05:02.384876+00;FUJIOKA
18971;18971 - COLOMBO - AVENIDA AVENIDA BARAO DO RIO BRANCO - 275 - CACADOR - SC;8,98E+13;1;;CENTRO;CACADOR;SC;89500001;-2.677.338;-5.101.238;2026-02-09 21:05:01.741346+00;COLOMBO
15024;15024 - HAVAN - AVENIDA IDEMAR RIEDI - 7536 - SORRISO - MT;7,94E+13;1;;LOTEAMENTO VALO;SORRISO;MT;78895350;-125.769.789;-557.294.283;2026-02-09 21:05:02.384876+00;HAVAN
4610;04610 - FRIGELAR - AVENIDA MONTEIRO LOBATO - 393 - GUARULHOS - SP;9,27E+13;1;;MACEDO;GUARULHOS;SP;2439000;-2.346.975;-4.652.241;2026-02-09 21:05:02.239959+00;FRIGELAR
624;00624 - DUFRIO - RUA CHANCELER OSWALDO ARANHA - 200 - CURITIBA - PR;1,75E+12;1;;HAUER;CURITIBA;PR;81630160;-2.548.662;-492.644;2026-02-09 21:05:02.694969+00;DUFRIO
79920;79920 - COLOMBO - PRACA SANTOS DUMONT - 23 - PARAISO DO NORTE - PR;8,98E+13;1;;;PARAISO DO NORTE;PR;87780000;-2.328.538;-5.260.219;2026-02-09 21:05:02.694969+00;COLOMBO
2046;02046 - HAVAN - JL SHOPPING - FOZ DO IGUACU - PR;7,94E+13;1;;PARQUE PRESIDENTE;FOZ DO IGUACU;PR;85863000;-2.553.316;-5.457.445;2026-02-09 21:05:02.694969+00;HAVAN
30327;30327 - COLOMBO - RUA BERNARDINO ANGELO - 915 - DOM PEDRITO - RS;8,98E+13;1;;;DOM PEDRITO;RS;96450000;-3.098.343;-5.467.487;2026-02-09 21:05:01.947218+00;COLOMBO
233;00233 - AMBIENTE - RUA BARTOLOMEU LOURENCO DE GUSMAO - 4916 - CURITIBA - PR;5,10E+12;1;;BOQUEIRAO;CURITIBA;PR;81730040;-2.551.169;-492.272;2026-02-09 21:05:02.694969+00;AMBIENTE
30084;30084 - COLOMBO - AVENIDA INTERV MANOEL RIBAS - 88 - ASTORGA - PR;8,98E+13;1;;;ASTORGA;PR;86730000;-2.323.527;-5.166.784;2026-02-09 21:05:02.576155+00;COLOMBO
7546;07546 - ANGELONI - ALAMEDA DOUTOR CARLOS DE CARVALHO - 2050 - CURITIBA - PR;8,36E+13;1;;;CURITIBA;PR;80730201;-254.392.857;-492.950.543;2026-02-09 21:05:02.694969+00;ANGELONI
23703;23703 - COLOMBO - AVENIDA RIO GRANDE DO SUL - 850 - MARECHAL CANDIDO RONDON - PR;8,98E+13;1;;;MARECHAL CANDIDO RONDON;PR;85960000;-2.456.393;-5.406.002;2026-02-09 21:05:02.576155+00;COLOMBO
3180;03180 - FUJIOKA - CONJUNTO CNM 02 - SN - BRASILIA - DF;1,01E+12;1;;NORTE;BRASILIA;DF;72210500;-1.582.217;-4.811.211;2026-02-09 21:05:02.384876+00;FUJIOKA
10127;10127 - FUJIOKA - JK SHOPPING - BRASILIA - DF;1,01E+12;1;;TAGUATINGA;BRASILIA;DF;72145450;-157.081.548;-47.914.697;2026-02-09 21:05:02.239959+00;FUJIOKA
4413;04413 - HAVAN - RUA XAVIER DA SILVA - 1400 - CAMPO LARGO - PR;7,94E+13;1;;CENTRO;CAMPO LARGO;PR;83601010;-2.545.686;-4.953.018;2026-02-09 21:05:02.694969+00;HAVAN
83447;83447 - COLOMBO - AV SAUL ELKIND - 1394 - LONDRINA - PR;8,98E+13;1;;CONJUNTO HABITACIONAL VIOLIM;LONDRINA;PR;86084000;-2.325.804;-5.115.124;2026-02-09 21:05:02.694969+00;COLOMBO
6871;06871 - FUJIOKA - RUA DO COMERCIO - 337 - LUZIANIA - GO;1,01E+12;1;;CENTRO;LUZIANIA;GO;72800010;-1.625.444;-4.795.397;2026-02-09 21:05:02.384876+00;FUJIOKA
2127;02127 - HAVAN - RUA QUINZE DE NOVEMBRO - 2890 - SAO JOSE DOS PINHAIS - PR;7,94E+13;1;;CENTRO;SAO JOSE DOS PINHAIS;PR;83005000;-255.412.043;-491.932.395;2026-02-09 21:05:02.694969+00;HAVAN
34829;34829 - COLOMBO - RUA MARECHAL DEODORO - 977 - SANTO ANTONIO DA PLATINA - PR;8,98E+13;1;;;SANTO ANTONIO DA PLATINA;PR;86430000;-2.329.559;-5.007.808;2026-02-09 21:05:02.576155+00;COLOMBO
18114;18114 - COLOMBO - RUA BARTOLOMEU DE GUSMAO - 169 - NOVO HAMBURGO - RS;8,98E+13;1;;CANUDOS;NOVO HAMBURGO;RS;93542000;-2.967.754;-5.109.748;2026-02-09 21:05:02.063994+00;COLOMBO
2603;02603 - CLIMA RIO - AVENIDA VASCO DA GAMA - 2698 - SALVADOR - BA;8,82E+12;1;;FEDERACAO;SALVADOR;BA;40230731;-1.299.282;-3.850.125;2026-02-09 21:05:02.239959+00;CLIMA RIO
38051;38051 - COLOMBO - AVENIDA 07 DE SETEMBRO - 555 - QUARAI - RS;8,98E+13;1;;;QUARAI;RS;97560000;-3.038.829;-5.645.107;2026-02-09 21:05:01.947218+00;COLOMBO
13161;13161 - HAVAN - TRECHO ST SIA TRECHO 14 - SN - BRASILIA - DF;7,94E+13;1;;ZONA INDUSTRIAL GUARA;BRASILIA;DF;71200140;-157.913.353;-479.440.887;2026-02-09 21:05:02.384876+00;HAVAN
75002;75002 - COLOMBO - RUA PREFEITO JOSE KEHRIG - 5619 - SANTO AMARO DA IMPERATRIZ - SC;8,98E+13;1;;;SANTO AMARO DA IMPERATRIZ;SC;88140000;-2.768.786;-4.877.724;2026-02-09 21:05:01.741346+00;COLOMBO
75851;75851 - COLOMBO - RUA FLORIANO PEIXOTO - 18 - BLUMENAU - SC;8,98E+13;1;;JARDIM BLUMENAU;BLUMENAU;SC;89010500;-2.692.134;-4.906.309;2026-02-09 21:05:01.741346+00;COLOMBO
22065;22065 - COLOMBO - AVENIDA XV DE NOVEMBRO - 502 - JOACABA - SC;8,98E+13;1;;;JOACABA;SC;89600000;-2.717.355;-5.150.441;2026-02-09 21:05:01.741346+00;COLOMBO
40047;40047 - COLOMBO - RUA XV DE NOVEMBRO - 70 - ENCRUZILHADA DO SUL - RS;8,98E+13;1;;;ENCRUZILHADA DO SUL;RS;96610000;-3.054.283;-5.252.247;2026-02-09 21:05:01.947218+00;COLOMBO
3280;03280 - HAVAN - SHOPPING PATIO CHAPECO - CHAPECO - SC;7,94E+13;1;;LIDER;CHAPECO;SC;89805203;-2.707.071;-5.262.573;2026-02-09 21:05:02.063994+00;HAVAN
9059;09059 - HAVAN - RODOVIA DEPUTADO MARCIO CORREA RJ140 - 2349 - SAO PEDRO DA ALDEIA - RJ;7,94E+13;1;;CAMPO REDONDO;SAO PEDRO DA ALDEIA;RJ;28940090;-228.334.825;-420.981.492;2026-02-09 21:05:01.598207+00;HAVAN
36601;36601 - COLOMBO - AVENIDA FLORES DA CUNHA - 829 - CACHOEIRINHA - RS;8,98E+13;1;;VILA VERANOPOLIS;CACHOEIRINHA;RS;94910001;-2.995.406;-5.110.431;2026-02-09 21:05:01.947218+00;COLOMBO
5657;05657 - HAVAN - AVENIDA CONSTABILE ROMANO - 170 - RIBEIRAO PRETO - SP;7,94E+13;1;;RIBEIRANIA;RIBEIRAO PRETO;SP;14096030;-2.119.543;-4.779.638;2026-02-09 21:05:01.598207+00;HAVAN
1623;01623 - CLIMA RIO - RUA COMENDADOR OTTERER - 563 - SOROCABA - SP;8,82E+12;1;;VILA CARVALHO;SOROCABA;SP;18060070;-2.349.293;-4.745.951;2026-02-09 21:05:02.239959+00;CLIMA RIO
4170;04170 - HAVAN - AVENIDA BISPO DOM GERALDO PELLANDA - 100 - PONTA GROSSA - PR;7,94E+13;1;;UVARANAS;PONTA GROSSA;PR;84025007;-2.509.132;-5.015.027;2026-02-09 21:05:02.694969+00;HAVAN
3522;03522 - HAVAN - AVENIDA JOSE JOAO MURARO - 625 - TOLEDO - PR;7,94E+13;1;;JARDIM PORTO ALEGRE;TOLEDO;PR;85906370;-2.472.611;-5.373.258;2026-02-09 21:05:02.694969+00;HAVAN
14648;14648 - HAVAN - RUA JOSE PEREIRA LIBERATO - 2001 - ITAJAI - SC;7,94E+13;1;;SAO JUDAS;ITAJAI;SC;88303400;-2.691.027;-4.868.293;2026-02-09 21:05:01.741346+00;HAVAN
4378;04378 - FRIGELAR - AVENIDA AFONSO PENA - 2626 - UBERLANDIA - MG;9,27E+13;1;;NOSSA SENHORA APARECIDA;UBERLANDIA;MG;38400706;-1.890.234;-4.826.597;2026-02-09 21:05:02.576155+00;FRIGELAR
5576;05576 - HAVAN - AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA - 2211 - CURITIBA - PR;7,94E+13;1;;CIDADE INDUSTRIAL;CURITIBA;PR;81270200;-2.545.187;-4.936.192;2026-02-09 21:05:02.694969+00;HAVAN
8734;08734 - FUJIOKA - AVENIDA RECANTO DAS EMAS QUADRA 103 LOTE 17 - SN - BRASILIA - DF;1,01E+12;1;;RECANTO DAS EMAS;BRASILIA;DF;72600323;-159.015;-4.805.822;2026-02-09 21:05:02.239959+00;FUJIOKA
4407;04407 - COLOMBO - RUA 7 DE SETEMBRO - 2547 - TAQUARI - RS;8,98E+13;1;;;TAQUARI;RS;95860000;-2.979.387;-5.186.649;2026-02-09 21:05:02.063994+00;COLOMBO
1821;01821 - HAVAN - RUA CORREIA PINTO - 166 - LAGES - SC;7,94E+13;1;;CENTRO;LAGES;SC;88502200;-2.781.394;-5.032.613;2026-02-09 21:05:02.063994+00;HAVAN
2405;02405 - FRIGELAR - RODOVIA BR 116 - 7000 - FORTALEZA - CE;9,27E+13;1;;;FORTALEZA;CE;60864012;-37.864.166;-385.118.392;2026-02-09 21:05:01.598207+00;FRIGELAR
24009;24009 - COLOMBO - AVENIDA TUPASSI - 1116 - ASSIS CHATEAUBRIAND - PR;8,98E+13;1;;;ASSIS CHATEAUBRIAND;PR;85935000;-2.440.796;-5.351.607;2026-02-09 21:05:02.576155+00;COLOMBO
86110;86110 - COLOMBO - AVENIDA PEREIRA REGO - 1216 - CANDELARIA - RS;8,98E+13;1;;;CANDELARIA;RS;96930000;-2.966.979;-5.278.793;2026-02-09 21:05:01.598207+00;COLOMBO
10415;10415 - ANGELONI - RUA JOAO HUSS - 74 - LONDRINA - PR;8,36E+13;1;;;LONDRINA;PR;86050490;-233.292.022;-511.746.529;2026-02-09 21:05:02.694969+00;ANGELONI
106;00106 - SUPERMERCADOSDB - AV. UMBERTO CALDERARO - 1128 - MANAUS - AM;2,30E+13;1;;ADRIANOPOLIS;MANAUS;AM;69057021;-31.023.928;-600.099.681;2026-02-09 21:05:02.384876+00;HIPER DB
26729;26729 - COLOMBO - AVENIDA CAPITAO INDIO BANDEIRA - 1467 - CAMPO MOURAO - PR;8,98E+13;1;;CENTRO;CAMPO MOURAO;PR;87300005;-2.404.201;-5.237.609;2026-02-09 21:05:02.576155+00;COLOMBO
11875;11875 - FUJIOKA - SHOPPING PASSEIO DAS AGUAS - GOIANIA - GO;1,01E+12;1;;FAZENDA CAVEIRAS;GOIANIA;GO;74463330;-16.649.034;-493.128.744;2026-02-09 21:05:02.384876+00;FUJIOKA
3324;03324 - CLIMA RIO - AVENIDA VINTE E DOIS DE MAIO LADO IMPAR - 6493 - ITABORAI - RJ;8,82E+12;1;;;ITABORAI;RJ;24812226;-227.437.409.209.914;-428.507.674.741.594;2026-02-09 21:05:01.598207+00;CLIMA RIO
4747;04747 - FUJIOKA - SHOPPING CONJUNTO NACIONAL - DF - S61 - BRASILIA - DF;1,01E+12;1;;BRASILIA;BRASILIA;DF;70077900;-1.579.075;-4.788.442;2026-02-09 21:05:02.384876+00;FUJIOKA
35043;35043 - COLOMBO - RUA DOUTOR FLORES - 204 - PORTO ALEGRE - RS;8,98E+13;1;;CENTRO HISTORICO;PORTO ALEGRE;RS;90020120;-3.002.897;-5.122.464;2026-02-09 21:05:01.947218+00;COLOMBO
45600;45600 - COLOMBO - RUA DOUTOR LUIS BASTOS DO PRADO - 1551 - GRAVATAI - RS;8,98E+13;1;;CENTRO;GRAVATAI;RS;94010020;-2.994.143;-5.099.326;2026-02-09 21:05:01.947218+00;COLOMBO
87000;87000 - COLOMBO - RUA DOUTOR VICENTE MACHADO - 255 - RIO NEGRO - PR;8,98E+13;1;;CENTRO;RIO NEGRO;PR;83880039;-2.610.763;-4.980.109;2026-02-09 21:05:02.694969+00;COLOMBO
6150;06150 - FRIGELAR - AVENIDA AYRTON SENNA - 4701 - RIO DE JANEIRO - RJ;9,27E+13;1;;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22793081;-2.297.082;-4.336.132;2026-02-09 21:05:01.598207+00;FRIGELAR
